,Unnamed: 0,journey_date,Airline_name,source,Destination,departure_time,arrival_time,Duration,total_stops,Price
195,195,13/10/2021,Vistara,Delhi,Mumbai,17:10,14:45,21h 35m,1-stop,"13,200"
196,196,13/10/2021,Air India,Delhi,Mumbai,09:45,17:05,07h 20m,1-stop,"13,410"
197,197,13/10/2021,Air India,Delhi,Mumbai,06:00,17:05,11h 05m,1-stop,"13,410"
198,198,13/10/2021,Air India,Delhi,Mumbai,20:40,08:05,11h 25m,1-stop,"13,410"
199,199,13/10/2021,Air India,Delhi,Mumbai,07:00,19:45,12h 45m,1-stop,"13,410"
200,200,13/10/2021,Air India,Delhi,Mumbai,20:40,17:05,20h 25m,1-stop,"13,830"
201,201,13/10/2021,Indigo,Delhi,Mumbai,12:10,17:45,05h 35m,1-stop,"14,591"
202,202,13/10/2021,Air India,Delhi,Mumbai,09:45,15:55,30h 10m,1-stop,"15,405"
203,203,13/10/2021,Indigo,Delhi,Mumbai,14:25,19:10,04h 45m,1-stop,"15,615"
204,204,13/10/2021,Air India,Delhi,Mumbai,14:10,22:20,08h 10m,1-stop,"16,770"
205,205,13/10/2021,Vistara,Delhi,Mumbai,11:10,13:35,26h 25m,1-stop,"17,190"
206,206,13/10/2021,Vistara,Delhi,Mumbai,11:10,14:45,27h 35m,1-stop,"17,190"
207,207,13/10/2021,SpiceJet,Delhi,Mumbai,14:00,10:30,20h 30m,1-stop,"17,191"
208,208,13/10/2021,SpiceJet,Delhi,Mumbai,14:00,13:10,23h 10m,1-stop,"17,191"
209,209,13/10/2021,GO FIRST,Delhi,Mumbai,10:40,15:40,05h 00m,1-stop,"17,505"
210,210,13/10/2021,GO FIRST,Delhi,Mumbai,10:40,17:30,06h 50m,1-stop,"17,505"
211,211,13/10/2021,Indigo,Delhi,Mumbai,12:25,19:10,06h 45m,1-stop,"18,293"
212,212,13/10/2021,Air India,Delhi,Mumbai,12:10,22:25,10h 15m,1-stop,"19,500"
213,213,13/10/2021,Air India,Delhi,Mumbai,12:10,08:45,20h 35m,1-stop,"19,500"
214,214,13/10/2021,SpiceJet,Delhi,Mumbai,12:00,10:30,22h 30m,1-stop,"23,281"
215,215,13/10/2021,SpiceJet,Delhi,Mumbai,12:00,13:10,25h 10m,1-stop,"23,281"
216,216,13/10/2021,Vistara,Delhi,Mumbai,08:30,13:35,05h 05m,1-stop,"24,225"
217,217,13/10/2021,Vistara,Delhi,Mumbai,08:30,14:45,06h 15m,1-stop,"24,225"
